customer_id,city
4987-GQWPO,"Huntington Beach"
4988-IQIGL,"Canoga Park"
4989-LIXVT,"Santa Monica"
4990-ALDGW,"Los Angeles"
4992-LTJNE,"Cantua Creek"
4993-JCRGJ,Holtville
4994-OBRSZ,Weed
4998-IKFSE,Phelan
4999-IEZLT,Susanville
5002-GCQFH,Hercules
5003-OKNNK,Hoopa
5003-XZWWO,"Capistrano Beach"
5006-MXVRN,Keyes
5010-IPEAQ,Escalon
5012-YSPJJ,Nubieber
5013-SBUIH,Stockton
5014-GSOUQ,"Grass Valley"
5014-WUQMG,Hornbrook
5016-ETTFF,"Los Angeles"
5016-IBERQ,"Simi Valley"
5016-LIPDW,Stanford
5018-GWURO,Novato
5018-HEKFO,"Rowland Heights"
5018-LXQQG,Torrance
5019-GQVCR,"Westlake Village"
5020-ZSTTY,"San Diego"
5022-JNQEQ,Esparto
5022-KVDQT,"Woodland Hills"
5025-GOOKI,"San Geronimo"
5027-QPKTE,Modesto
5027-XWQHA,Ukiah
5027-YOCXN,"Cardiff By The Sea"
5028-GZLDO,Moraga
5028-HTLJB,"New Cuyama"
5032-MIYKT,Weott
5032-USPKF,Indio
5035-BVCXS,Loyalton
5035-PGZXH,Chico
5038-ETMLM,Sacramento
5039-LZRQT,"Mountain Center"
5043-TRZWM,"Los Angeles"
5044-LRQAQ,"Ladera Ranch"
5044-XDPYX,Chico
5046-NUHWD,"Hacienda Heights"
5047-LHVLY,"San Diego"
5049-GLYVG,Badger
5049-MUBWG,"Carmel By The Sea"
5052-PNLOS,"Echo Lake"
5054-IEXZT,"San Diego"
5055-BRMNE,Friant
5055-MGMGF,"Half Moon Bay"
5056-FIMPT,Sacramento
5057-LCOUI,Nipomo
5057-RKGLH,Daggett
5060-TQUQN,"Rancho Cucamonga"
5061-PBXFW,"San Jose"
5062-CJJKH,Burbank
5063-IUOKK,"Santa Barbara"
5066-GFJMM,Eureka
5067-DGXLL,Alleghany
5067-WJEUN,Bakersfield
5067-XJQFU,"Los Angeles"
5071-FBJFS,Redding
5073-RZGBK,"West Sacramento"
5073-WXOYN,Belmont
5074-FBGHB,Freedom
5075-JSDKI,Woodbridge
5076-YVXCM,Tupman
5077-DXTCG,Challenge
5081-NWSUP,"San Jose"
5084-OOVCJ,"Canyon Dam"
5087-SUURX,"Yorba Linda"
5088-QZLRL,Corona
5089-IFSDP,"Huntington Beach"
5090-EMGTC,"Beverly Hills"
5091-HFAZW,"Santa Fe Springs"
5092-STPKP,Platina
5093-FEGLU,"San Francisco"
5095-AESKG,Sausalito
5095-ETBRJ,Lakeport
5099-BAILX,"Santa Barbara"
5103-MHMHY,"Los Osos"
5108-ADXWO,"San Francisco"
5110-CHOPY,Carlsbad
5115-GZDEL,"Chula Vista"
5115-SQAAU,"Long Beach"
5117-IFGPS,"Tahoe City"
5117-ZSMHQ,Pioneer
5118-MUEYH,"Grand Terrace"
5119-KEPFY,"San Jose"
5119-NZPTV,Sacramento
5120-ZBLAI,"King City"
5122-CYFXA,"Beverly Hills"
5124-EOGYE,Crestline
5125-CNDSP,"Big Creek"
5126-RCXYW,Alhambra
5127-BZENZ,Mcarthur
5129-HHMZC,"Van Nuys"
5129-JLPIS,"Los Angeles"
5130-IEKQT,"San Francisco"
5130-YPIRV,"San Diego"
5131-PONJI,"Upper Lake"
5133-POWUA,Somerset
5133-VRSAB,Olema
5134-IKDAY,Twain
5135-GRQJV,"Cantua Creek"
5135-RDDQL,Corning
5136-GFPMB,"Spring Valley"
5136-KCKGI,Templeton
5136-RGMZO,Gardena
5138-WVKYJ,"San Diego"
5140-FOMCQ,Oakland
5141-ZUVBH,Boron
5143-EGQFK,"San Diego"
5143-WMWOG,Stratford
5144-PQCDZ,Fairfield
5144-TVGLP,"Los Angeles"
5146-CBVOE,"San Francisco"
5146-YYFRZ,"Hacienda Heights"
5148-HKFIR,Piru
5148-ORICT,Olivehurst
5149-CUZUJ,Helendale
5149-QYTTU,"Long Beach"
5149-TGWDZ,"San Francisco"
5150-ITWWB,"Hamilton City"
5150-LJNSR,Tustin
5151-HQRDG,Placerville
5153-LXKDT,Danville
5153-RTHKF,"Palm Springs"
5154-VEKBL,Bodfish
5155-AZQPB,"San Diego"
5156-UMKOW,"San Simeon"
5158-RIVOP,"Fields Landing"
5159-YFPKQ,"Moreno Valley"
5160-UXJED,"San Diego"
5161-UBZXI,Alamo
5161-XEUVX,Lynwood
5167-GBFRE,Oakland
5167-ZFFMM,"San Diego"
5168-MQQCA,Yucaipa
5168-MSWXT,Essex
5170-PTRKA,Atherton
5171-EPLKN,"Rancho Cucamonga"
5172-MIGPM,Orange
5172-RKOCB,Piercy
5173-WXOQV,"Dos Palos"
5173-ZXXXL,Orange
5174-ITUMV,"San Jacinto"
5174-RNGBH,"Live Oak"
5175-AOBHI,"Hamilton City"
5175-WLYXL,Fallbrook
5176-LDKUH,"San Francisco"
5176-LMJXE,"San Diego"
5176-OLSKT,Sloughhouse
5177-RVZNU,Redding
5178-LMXOP,Gardena
5180-UCIIQ,Lucerne
5181-OABFK,Rescue
5183-KLYEM,"El Cerrito"
5183-SNMJQ,"Frazier Park"
5186-EJEGL,Escondido
5186-PEIZU,"San Francisco"
5186-SAMNZ,Marina
5188-HGMLP,Middletown
5192-EBGOV,Brea
5193-QLVZB,Bieber
5195-KPUNQ,Lakehead
5196-SGOAK,Caliente
5196-WPYOW,"Paso Robles"
5197-LQXXH,Taylorsville
5197-PYEPU,Edwards
5197-YPYBZ,"Laguna Niguel"
5198-EFNBM,Kingsburg
5198-HQAEN,Fremont
5199-FPUSP,Esparto
5201-CBWYG,"Salton City"
5201-FRKKS,Winnetka
5201-USSQZ,"Monte Rio"
5202-IVJNU,Crockett
5203-XEHAX,Macdoel
5204-HMGYF,"La Crescenta"
5204-QZXPU,Glendale
5206-HPJKM,Valencia
5206-XZZQI,Orange
5207-PLSTK,"La Habra"
5208-FVQKB,Lakeshore
5208-HFSBT,Challenge
5213-TWWJU,Richmond
5214-CHIWJ,Fresno
5214-NLTIT,"Five Points"
5215-LNLDJ,"San Juan Bautista"
5216-WASFJ,Challenge
5219-YIPTK,Trinidad
5220-AGAAX,Mendocino
5222-IMUKT,Hornitos
5222-JCXZT,Sacramento
5223-UZAVK,Thornton
5226-NOZFC,Modesto
5227-JSCFE,"Scotts Valley"
5228-EXCET,"San Diego"
5229-DTFYB,"San Diego"
5229-PRWKT,Lompoc
5231-FIQPA,"Beverly Hills"
5232-NXPAY,Hilmar
5233-AOZUF,"Palm Springs"
5233-GEEAX,Lewiston
5236-PERKL,Pearblossom
5236-XMZJY,"Los Angeles"
5240-CAOYT,"Oak View"
5240-IJOQT,"Grass Valley"
5242-UOWHD,Anaheim
5243-SAOTC,Bonsall
5244-IRFIH,"San Diego"
5245-VDBUR,"Los Alamitos"
5248-KWLAR,Niland
5248-RPYWW,Turlock
5248-YGIJN,"Los Angeles"
5249-QYHEX,"Rancho Mirage"
5256-SKJGO,Whittier
5260-UMPWX,Yorkville
5261-QSHQM,Temecula
5266-PFRQK,Orleans
5268-DSMNQ,Farmington
5269-NRGDP,Concord
5271-DBYSJ,Berkeley
5271-YNWVR,"Santa Paula"
5274-XHAKY,Compton
5275-PMFUT,Chualar
5275-SQEIZ,Ojai
5276-KQWHG,Woody
5277-ZLOOR,Applegate
5278-PNYOX,"San Jose"
5281-BUZGT,Weaverville
5285-MVEHD,Sunnyvale
5286-YHCVC,Laton
5287-QWLKY,"Big Pine"
5288-AHOUP,"Palm Desert"
5293-WXJAK,"San Jose"
5294-CDGWY,"Long Beach"
5294-DMSFH,Torrance
5294-IMHHT,Occidental
5295-PCJOO,"Long Beach"
5296-BFCYD,"San Fernando"
5296-PSYVW,Oceanside
5297-MDOIR,"Monterey Park"
5298-GSTLM,Sacramento
5299-RULOA,Whittier
5299-SJCZT,"Ladera Ranch"
5301-GAUUY,"Newport Beach"
5302-BDJNT,"Sutter Creek"
5304-EFJLP,"Los Molinos"
5306-BVTKJ,"El Cajon"
5307-DZCVC,Sacramento
5307-UVGNB,Compton
5309-TAIKL,"Rio Linda"
5310-NOOVA,"Redwood Valley"
5311-IHLEI,Sebastopol
5312-IRCFR,Nice
5312-TSZVC,Hyampom
5312-UXESG,Indio
5313-FPXWG,"Three Rivers"
5315-CKEQK,"Castro Valley"
5317-FLPJF,Altadena
5318-IXUZF,"Redondo Beach"
5318-YKDPV,Raymond
5320-BRKGK,Escondido
5321-NTRKC,"Pebble Beach"
5322-TEUJK,"Duncans Mills"
5322-ZSMZY,"Lower Lake"
5324-KTGCG,Emeryville
5325-UWTWJ,Berkeley
5327-CNLUQ,"Paynes Creek"
5327-XOKKY,"Santa Maria"
5329-KRDTM,"Long Barn"
5331-RGMTT,"Point Arena"
5334-AFQJB,"Simi Valley"
5334-JLAXU,"French Camp"
5336-UFNZP,"Monterey Park"
5337-IIWKZ,Sultana
5338-YHWYT,"San Diego"
5339-PXDVH,"Clipper Mills"
5339-TJFEK,"Santa Rosa"
5343-SGUBI,Concord
5345-BMKWB,"San Francisco"
5346-BZCHP,Earp
5348-CAGXB,Irvine
5349-AZPEW,"San Diego"
5349-IECLD,"San Jose"
5351-QESIO,"San Diego"
5353-WILCI,Stockton
5356-CSVSQ,"La Verne"
5356-KZCKT,Torrance
5356-RHIPP,Dinuba
5357-TZHPP,Wheatland
5360-LJCNJ,Tracy
5360-XGYAZ,"Los Angeles"
5364-EVNIB,Orange
5364-XYIRR,"Los Angeles"
5365-LLFYV,Penryn
5366-IJEQJ,"San Diego"
5366-OBVMR,"Los Angeles"
5370-IIVVL,"Le Grand"
5371-VYLSX,"Long Beach"
5372-FBKBN,"San Jose"
5373-SFODM,"San Lucas"
5375-XLDOF,Calipatria
5376-DEQCP,"San Diego"
5376-PCKNB,Montclair
5377-NDTOU,"San Pedro"
5378-IKEEG,Eagleville
5380-AFSSK,"Bella Vista"
5380-WJKOV,"Los Angeles"
5380-XPJNZ,"San Francisco"
5382-SOYZL,Concord
5382-TEMLV,Lindsay
5383-MMTWC,Oakley
5384-ZTTWP,"Yuba City"
5385-SUIRI,Delhi
5386-THSLQ,"Santa Monica"
5387-ASZNZ,Cressey
5389-FFVKB,"Thousand Oaks"
5392-AKEMH,Vista
5393-HJZSM,"San Francisco"
5393-RXQSZ,Taft
5394-MEITZ,"Corona Del Mar"
5394-SVGJV,Sacramento
5396-IZEPB,Summerland
5397-NSKQG,"Los Altos"
5397-TUPSH,Carson
5399-ZIMKF,"San Simeon"
5402-HTOTQ,Macdoel
5404-GGUKR,"Santa Ynez"
5405-ZMYXQ,"Los Angeles"
5406-KGRMX,Helm
5414-OFQCB,Hanford
5419-CONWX,"Pleasant Grove"
5419-JKZNQ,"La Mesa"
5419-JPRRN,"Rough And Ready"
5419-KLXBN,"San Diego"
5423-BHIXO,Pasadena
5424-RLQLC,Bonsall
5429-LWCMV,Gardena
5433-KYGHE,"Avila Beach"
5438-QMDDL,"Campo Seco"
5439-WIKXB,Newhall
5440-FLBQG,"Santa Barbara"
5440-VHLUL,Berkeley
5442-BHQNG,Brooks
5442-BXVND,"San Diego"
5442-PPTJY,Arcadia
5442-UTCVD,Pittsburg
5442-XSDCW,"San Diego"
5443-SCMKX,"Newbury Park"
5445-GLVOT,Greenbrae
5445-PZWGX,"Travis Afb"
5445-UTODQ,"San Diego"
5446-DKWYW,"San Francisco"
5447-VYTKW,"Los Angeles"
5447-WZAFP,Carlsbad
5448-VWNAM,Oroville
5449-FIBXJ,"San Jose"
5451-MHQOF,"Los Angeles"
5451-YHYPW,"San Francisco"
5453-AXEPF,"San Jose"
5453-YBTWV,"Moreno Valley"
5456-ITGIC,Loomis
5457-COLHT,"San Francisco"
5458-CQJTA,"Smith River"
5461-QKNTN,"Catheys Valley"
5465-BUBFA,"El Nido"
5468-BPMMO,"Santa Cruz"
5469-CTCWN,Arbuckle
5469-NUJUR,Zenia
5472-CVMDX,Bolinas
5473-KHBPS,Surfside
5474-LAMUQ,"Los Angeles"
5478-JJVZK,"Fair Oaks"
5480-HPRRX,Glendora
5480-TBGPH,Sacramento
5480-XTFFL,"Mount Hermon"
5481-NTDOH,Whittier
5482-NUPNA,Imperial
5482-PLVPE,"Daly City"
5482-VXSXJ,Tehama
5485-ITNPC,"Le Grand"
5485-WUYWF,Crockett
5493-SDRDQ,"Angels Camp"
5494-HECPR,"Mi Wuk Village"
5494-WOZRZ,"Mission Viejo"
5495-GPSRW,"Joshua Tree"
5498-IBWPI,Guadalupe
5498-TXHLF,Whitmore
5499-ECUTN,Shafter
5501-TVMGM,Canby
5502-RLUYV,Milpitas
5504-WSIUR,"Chula Vista"
5505-OVWQW,Sacramento
5510-BOIUJ,Visalia
5512-IDZEI,"Garden Grove"
5514-YQENT,Rocklin
5515-AKOAJ,"Hawaiian Gardens"
5515-IDEJJ,"San Diego"
5515-RUGKN,"Beverly Hills"
5519-NPHVG,"Klamath River"
5519-TEEUH,Irvine
5519-YLDGW,"Los Angeles"
5520-FVEWJ,"Santa Rosa"
5522-JBWMO,Blythe
5522-NYKPB,Burney
5524-KHNJP,Glendale
5527-ACHSO,Orange
5529-GIBVH,"Duncans Mills"
5533-NHFRF,"San Jose"
5533-RJFTJ,Lemoore
5536-RTPWK,Sausalito
5536-SLHPM,Temecula
5537-UXXVS,"Citrus Heights"
5539-HIVAK,Friant
5539-TMZLF,Concord
5542-DHSXL,"Butte City"
5542-NKVRU,"La Grange"
5542-TBBWB,Lakeport
5543-QDCRY,"San Francisco"
5546-BYZSM,"Oak View"
5546-QUERU,Burbank
5549-ZGHFB,Glendale
5550-VFRLC,Moorpark
5552-ZNFSJ,"Santa Rosa"
5553-AOINX,Copperopolis
5555-RNPGT,Bloomington
5561-NWEVX,"Hermosa Beach"
5562-BETPV,"San Andreas"
5562-YJQGT,Encino
5564-NEMQO,Thermal
5565-FILXA,Escondido
5566-SOEZD,Madeline
5567-GZKQY,Porterville
5567-WSELE,Richmond
5568-DMXZS,"San Diego"
5569-IDSEY,Winters
5569-KGJHX,"Canoga Park"
5569-OUICF,"San Diego"
5570-PTWEH,Encinitas
5572-ZDXHY,"Santa Rosa"
5574-NXZIU,"Los Alamos"
5575-GNVDE,"Los Angeles"
5575-TPIZQ,Buellton
5577-OTWWW,"San Jose"
5578-NKCXI,"South Gate"
5583-EJXRD,"San Diego"
5583-SXDAG,Alhambra
5590-BYNII,Bayside
5590-YRFJT,Lompoc
5590-ZSKRV,Gardena
5593-SUAOO,Boonville
5597-GLBUC,"Squaw Valley"
5598-IKHQQ,"Myers Flat"
5599-HVLTW,Oakland
5600-KTXFM,Ventura
5600-PDUJF,"Los Angeles"
5602-BVFMK,Independence
5605-IYGFG,"Thousand Palms"
5605-XNWEN,Montebello
5606-AMZBO,Rosamond
5609-CEBID,Hemet
5609-IMCGG,"Suisun City"
5614-DNZCE,Wilseyville
5616-PRTNT,"Desert Center"
5619-PTMIK,"Lemon Grove"
5619-XZZKR,"Santa Maria"
5622-UEJFI,"Duncans Mills"
5624-BQSSA,"Santa Cruz"
5624-RYAMH,"Citrus Heights"
5626-MGTUK,Chatsworth
5627-TVBPP,"Big Bear Lake"
5628-FCGYG,Riverside
5628-RKIFK,Bloomington
5630-AHZIL,"El Segundo"
5630-IXDXV,Reedley
5639-NTUPK,"Walnut Creek"
5640-CAXOA,Auberry
5641-DMBFJ,"Oregon House"
5642-MHDQT,"Mc Farland"
5644-PDMZC,Delano
5647-FXOTP,"Santa Ysabel"
5647-URDKA,Alturas
5649-ANRML,"Clipper Mills"
5649-RXQTV,Alderpoint
5649-TJHOV,Davenport
5649-VUKMC,"San Diego"
5650-VDUDS,Kernville
5650-YLIBA,Lakeport
5651-CPDND,"San Leandro"
5651-CRHKQ,"San Diego"
5651-WYIPH,Vacaville
5651-YLPRD,Danville
5652-MSDEY,"Sutter Creek"
5655-JSMZM,Coalinga
5656-JAMLX,Greenbrae
5656-MJEFC,Victorville
5663-QBGIS,"La Canada Flintridge"
5666-CYCYZ,Montebello
5666-MBJPT,Bakersfield
5668-MEISB,"Hacienda Heights"
5669-SRAIP,Larkspur
5671-RQRLP,Fowler
5671-UUNXD,Nicasio
5673-FSSMF,Delhi
5673-TIYIB,Torrance
5676-CFLYY,Ahwahnee
5678-VFNEQ,Rocklin
5680-LQOGP,"Twin Bridges"
5681-LLOEI,Encino
5684-FJVYR,"Lake Hughes"
5685-IIXLY,Novato
5686-CMAWK,"San Diego"
5687-DKDTV,Bellflower
5688-KZTSN,"San Diego"
5692-FPTAH,Nicolaus
5692-ICXLW,Escondido
5693-PIPCS,"National City"
5696-CEIQJ,Riverside
5696-EXCYS,Hood
5696-JVVQY,Davis
5696-QURRL,Waterford
5697-GOMBF,Julian
5698-BQJOH,"Beverly Hills"
5699-BNCAS,"Valley Center"
5701-GUXDC,"El Centro"
5701-SVCWR,"Laguna Niguel"
5701-YVSVF,Fallbrook
5701-ZIKJE,Redcrest
5702-KVQRD,Topaz
5702-SKUOB,Fresno
5707-ORNDZ,"Yuba City"
5707-ZMDJP,Norwalk
5708-EVONK,Cassel
5709-LVOEQ,"San Mateo"
5712-AHQNN,Whittier
5712-PTIWW,Mcarthur
5712-VBOXD,"Santa Barbara"
5716-EZXZN,Surfside
5716-LIBJC,Winton
5724-BIDBU,"Penn Valley"
5726-CVNYA,Cutler
5727-MYATE,"Van Nuys"
5729-KLZAR,Sacramento
5730-DBDSI,"June Lake"
5730-RIITO,Willows
5732-IKGQH,Camarillo
5734-EJKXG,"Goodyears Bar"
5736-YEJAX,Hemet
5740-YHGTW,"Los Angeles"
5743-KHMNA,Berkeley
5747-PMBSQ,"San Diego"
5748-RNCJT,Sacramento
5751-USDBL,"Soda Springs"
5753-QQWPW,"Aliso Viejo"
5756-JYOJT,"Santa Ana"
5756-OZRIO,Riverside
5759-RCVCB,Orange
5760-FXFVO,"Pleasant Grove"
5760-IFJOZ,Richgrove
5760-WRAHC,Fontana
5762-TJXGK,Wheatland
5766-FTRTS,"El Segundo"
5766-XQXMQ,Princeton
5766-ZJYBB,Brisbane
5774-QPLTF,"El Nido"
5774-XZTQC,Lakewood
5777-KJIRB,Weimar
5777-ZPQNC,Covina
5778-BVOFB,Escondido
5780-INQIK,"San Mateo"
5781-BKHOP,Richmond
5781-RFZRP,"Ladera Ranch"
5787-KXGIY,"Palo Alto"
5788-YPOEG,"Pebble Beach"
5789-LDFXO,Baker
5791-KAJFD,"Newport Beach"
5792-JALQC,"San Rafael"
5793-YOLJN,"Oro Grande"
5795-BKOYE,Sacramento
5795-KTGUD,Ione
5797-APWZC,"San Francisco"
5799-JRCZO,"North San Juan"
5802-ADBRC,"San Juan Capistrano"
5803-NQJZO,Bakersfield
5804-HYIEZ,Winterhaven
5804-JMYIO,Glencoe
5804-LEPIM,"San Diego"
5808-TOTXO,Oakland
5811-IWXYM,Napa
5813-UECBU,Bridgeville
5815-HGGHV,"Witter Springs"
5816-JMLGY,"Red Bluff"
5816-QVHRX,"San Leandro"
5816-SCGFC,Fullerton
5820-PTRYM,"Chula Vista"
5821-MMEIL,Nipton
5825-XJOCM,Gazelle
5827-MWCZK,Boonville
5828-AVIPD,Sierraville
5828-DWPIL,Livermore
5829-NVSQN,Gonzales
5832-EXGTT,Burbank
5832-TRLPB,Milpitas
5832-XKAES,Sierraville
5834-ASPWA,"San Diego"
5835-BEQEU,Escondido
5837-LXSDN,Angwin
5839-SUYVZ,Orange
5840-NVDCG,Pacoima
5842-POCOP,Randsburg
5843-TTHGI,Sunnyvale
5844-QVTAT,Irvine
5845-BZZIB,"Frazier Park"
5846-ABOBJ,"Los Angeles"
5846-NEQVZ,"Mission Viejo"
5846-QFDFI,"Pine Valley"
5847-MXBEO,Helm
5848-FHRFC,"Santa Monica"
5849-ASHZJ,"Palo Alto"
5850-BDWCY,"Los Angeles"
5854-KSRBJ,"San Clemente"
5855-EIBDE,Orangevale
5857-TYBCJ,Dixon
5857-XRECV,Manteca
5858-EAFCZ,Rialto
5859-HZYLF,"San Jose"
5862-BRIXZ,"Santa Maria"
5863-OOKCL,Cayucos
5868-CZJDR,Linden
5868-YTYKS,Davenport
5868-YWPDW,"Sherman Oaks"
5871-DGTXZ,"River Pines"
5872-OEQNH,Carmichael
5875-YPQFJ,Fremont
5876-HZVZM,"West Covina"
5876-QMYLD,Earp
5879-HMFFH,Cassel
5879-SESNB,Moraga
5882-CMAZQ,"National City"
5883-GTGVD,Biola
5884-FBCTL,Shafter
5884-GCYMI,"San Diego"
5886-VLQVU,"Grand Terrace"
5887-IKKYO,Pomona
5889-JTMUL,Castaic
5889-LFOLL,Canby
5893-KCLGT,Sunland
5893-PYOLZ,"San Leandro"
5895-QSXOD,Alleghany
5896-NPFWW,"San Diego"
5897-ZYEKH,Lincoln
5898-IGSLP,"Mountain View"
5899-MQZZL,"San Ysidro"
5899-OUVKV,Sacramento
5902-WBLSE,Bonita
5906-BFOZT,Loleta
5906-CVLHP,"Rowland Heights"
5906-DVAPM,Meridian
5908-QMGOE,Fowler
5909-ECHUI,"Oak Run"
5913-INRQV,Upland
5914-DVBWJ,Riverside
5914-GXMDA,Lamont
5914-XRFQB,Caspar
5915-ANOEI,Corcoran
5915-DGNVC,Cambria
5916-QEWPT,"Valley Village"
5917-HBSDW,"Mill Valley"
5917-RYRMG,Jolon
5918-VUKWP,Pasadena
5919-TMRGD,"Huntington Park"
5919-VCZYM,"Santa Ana"
5921-NGYRH,Stonyford
5922-ABDVO,"Seal Beach"
5923-GXUOC,Fallbrook
5924-IFQTT,"Crescent Mills"
5924-SNGKP,"Solana Beach"
5928-QLDHB,"San Fernando"
5930-GBIWP,Doyle
5931-FLJJF,"Midway City"
5934-RMPOV,Pescadero
5934-TSSAU,Landers
5935-FCCNB,Downey
5937-EORGB,"Five Points"
5939-SXWHM,Millville
5939-XAIXZ,"Birds Landing"
5940-AHUHD,Pomona
5940-NFXKV,"San Diego"
5944-UGLLK,Cloverdale
5945-AZYHT,Antioch
5947-SGKCL,"San Marino"
5948-UJZLF,"Los Angeles"
5949-EBSQK,"Sunset Beach"
5949-HGVJL,Mccloud
5949-XIKAE,"San Bernardino"
5950-AAAGJ,"Playa Del Rey"
5951-AOFIH,"San Jose"
5954-BDFSG,"West Hollywood"
5955-EPOAZ,Livermore
5955-ERIHD,Lakewood
5956-VKDTT,"Moreno Valley"
5956-YHHRX,"Pilot Hill"
5959-BELXA,Yucaipa
5960-MVTUK,Grenada
5960-WPXQM,Temecula
5961-VUSRV,"Sherman Oaks"
5965-GGPRW,Hayward
5966-EMAZU,"Fort Bidwell"
5968-HYJRZ,Kerman
5968-VXZLG,Calabasas
5968-XQIVE,Temecula
5970-GHJAW,Irvine
5973-EJGDP,"Palm Springs"
5975-BAICR,Yountville
5976-JCJRH,Danville
5977-CKHON,Roseville
5980-BDHPY,Wendel
5980-NOPLP,Pasadena
5981-ITEMU,Marshall
5981-ZVXOT,"San Diego"
5982-FPVQN,Camarillo
5982-PSMKW,"North Hollywood"
5982-XMDEX,Arvin
5985-BEHZK,"Santa Ana"
5985-TBABQ,"West Sacramento"
5986-WWXDV,"Salton City"
5989-AXPUC,"Garden Grove"
5989-OMNJE,Windsor
5989-PGKJB,"San Diego"
5993-BQHEA,"San Francisco"
5993-JSUWV,Columbia
5995-LFTLE,"Lower Lake"
5995-OIGLP,"Port Costa"
5995-SNNEW,Whittier
5995-WWKKG,"Running Springs"
5996-DAOQL,Penngrove
5996-EBTKM,Lakeside
5996-NRVXR,"Los Alamitos"
5997-OPVFA,Montrose
5998-DZLYR,Sutter
5998-VVEJY,Glendora
5999-LCXAO,Orange
6000-APYLU,Valencia
6000-UKLWI,Sacramento
6005-OBZPH,"San Diego"
6007-TCTST,Salinas
6008-NAIXK,"Pine Grove"
6010-DDPPW,"Newport Coast"
6013-BHCAW,"San Jose"
6015-VVHHE,"Los Angeles"
6016-LVTJQ,"Long Beach"
6016-NXBNJ,"Orange Cove"
6017-PPLPX,"Daly City"
6022-KOUQO,Eagleville
6022-UGGSO,"Citrus Heights"
6023-GSSXW,"Wofford Heights"
6023-YEBUP,Stockton
6024-RUGGH,"San Francisco"
6029-CSMJE,"Forest Ranch"
6029-WTIPC,"San Diego"
6030-REHUX,"Fountain Valley"
6032-IGALN,"Granite Bay"
6032-KRXXO,"San Diego"
6034-YMTOB,Arcadia
6034-ZRYCV,Sacramento
6035-BXTTY,"Rancho Santa Fe"
6035-RIIOM,Janesville
6036-TTFYU,"Thousand Oaks"
6038-GCYEC,"Palm Desert"
6040-CGACY,"Blairsden Graeagle"
6047-SUHPR,Woodlake
6047-YHPVI,"Los Angeles"
6048-NJXHX,"Apple Valley"
6048-QBXKL,Madison
6048-UWKAL,"Beale Afb"
6050-FFXES,"Garden Grove"
6050-IJRHS,"Chino Hills"
6051-PTVNS,Bodfish
6060-DRTNL,"San Jacinto"
6060-QBMGV,Pasadena
6061-GWWAV,Fresno
6061-PQHMK,"Los Angeles"
6064-PUPMC,Loyalton
6064-ZATLR,Llano
6067-NGCEU,Topanga
6072-NUQCB,"Villa Park"
6075-QMNRR,Doyle
6075-SLNIL,"Desert Center"
6077-BDPXA,Merced
6078-VESFR,Vista
6080-LNESI,Hercules
6080-TCMYC,Rosemead
6082-GLJIX,Holtville
6082-OQFBA,Victorville
6086-ESGRL,Brea
6087-MVHJH,"French Camp"
6087-YPWHO,Raymond
6088-BXMRG,Cabazon
6092-QZVPP,Fresno
6094-ZIVKX,Inglewood
6096-EGVTU,"San Jose"
6097-EQISJ,"Los Angeles"
6100-FJZDG,Olema
6100-QQHEB,"San Jose"
6101-IMRMM,"El Segundo"
6103-BOCOU,"San Francisco"
6103-LIANB,Westminster
6103-QCKFX,"Big Bar"
6108-OQZDQ,Keene
6110-OHIHY,Burney
6112-KTHFQ,Loleta
6114-TCFID,"Pismo Beach"
6115-ZTBFQ,Alamo
6116-RFVHN,Roseville
6119-SPUDB,Woodland
6120-RJKLU,"Sierra Madre"
6121-TNHBO,Sacramento
6121-VZNQB,Bolinas
6122-EFVKN,"San Diego"
6122-LJADA,"Lower Lake"
6124-ACRHJ,"San Mateo"
6127-ISGTU,"Garden Valley"
6127-IYJOZ,"Studio City"
6128-AQBMT,Nicasio
6128-CZOMY,Alpine
6128-DAFVY,Willits
6131-FOYAS,"San Lorenzo"
6131-IUNXN,"Huntington Beach"
6131-JLWZM,"San Francisco"
6133-OZILE,"Santa Monica"
6134-KWTBV,Covina
6135-OZQVA,"Santa Clarita"
6137-MFAJN,"Los Angeles"
6137-NICCO,Perris
6139-ZZRBQ,"Granite Bay"
6140-QNRQQ,"Santa Barbara"
6141-OOXUQ,"San Bernardino"
6142-VSJQO,Homeland
6143-JQKEA,Adelanto
6145-NNPNO,"Santa Rosa"
6147-CBCRA,"Wofford Heights"
6152-ONASV,Landers
6156-UZDLF,"Pleasant Hill"
6158-DWPZT,Avery
6158-HDPXZ,"San Diego"
6161-ERDGD,"Santa Maria"
6161-UUUTA,Stockton
6164-HAQTX,Boonville
6164-HXUGH,Raymond
6166-ILMNY,Tomales
6166-YIPFO,"Douglas City"
6168-WFVVF,"San Diego"
6168-YBYNP,Newhall
6169-PGNCD,Westwood
6169-PPETC,Brentwood
6171-ZTVYB,"San Diego"
6172-FECYY,Antioch
6173-GOLSU,"Oak View"
6173-ITPWD,Heber
6174-NRBTZ,Murrieta
6175-IRFIT,Bangor
6176-YJWAS,"Potter Valley"
6177-PEVRA,Corcoran
6178-KFNHS,Hughson
6179-GJPSO,Escondido
6180-YBIQI,"Santa Monica"
6181-AXXYF,"Pico Rivera"
6184-DYUOB,Palermo
6185-TASNN,"Chula Vista"
6188-UXBBR,Fresno
6194-HBGQN,Taft
6195-MELTI,"Pleasant Hill"
6196-HBOBZ,Winnetka
