partition_row_number,customer_id,contract_type,"tenure (months)"
69,5948-UJZLF,Month-to-Month,2
70,5804-LEPIM,Month-to-Month,2
71,6048-QBXKL,Month-to-Month,2
72,6166-ILMNY,Month-to-Month,2
73,8450-JOVAH,Month-to-Month,2
74,5349-IECLD,Month-to-Month,2
75,7760-OYPDY,Month-to-Month,2
76,8943-URTMR,Month-to-Month,2
77,5365-LLFYV,Month-to-Month,2
78,5919-VCZYM,Month-to-Month,2
79,6221-AVQYL,Month-to-Month,2
80,8903-XEBGX,Month-to-Month,2
81,7851-WZEKY,Month-to-Month,2
82,8654-DHAOW,Month-to-Month,2
83,6275-YDUVO,Month-to-Month,2
84,5067-DGXLL,Month-to-Month,2
85,9237-HQITU,Month-to-Month,2
86,7571-YXDAD,Month-to-Month,2
87,8086-OVPWV,Month-to-Month,2
88,4927-WWOOZ,Month-to-Month,2
89,6022-KOUQO,Month-to-Month,2
90,7841-TZDMQ,Month-to-Month,2
91,7598-UAASY,Month-to-Month,2
92,8183-ONMXC,Month-to-Month,2
93,8433-WXGNA,Month-to-Month,2
94,5442-BHQNG,Month-to-Month,2
95,4986-MXSFP,Month-to-Month,2
96,7538-GWHML,Month-to-Month,2
97,6923-JHPMP,Month-to-Month,2
98,7501-VTYLJ,Month-to-Month,2
99,8413-VONUO,Month-to-Month,2
100,5482-PLVPE,Month-to-Month,2
101,9317-WZPGV,Month-to-Month,2
102,9700-ZCLOT,Month-to-Month,2
103,9638-JIQYA,Month-to-Month,2
104,9588-OZDMQ,Month-to-Month,2
105,9717-QEBGU,Month-to-Month,2
106,9878-TNQGW,Month-to-Month,2
107,9818-XQCUV,Month-to-Month,2
108,9734-UYXQI,Month-to-Month,2
109,9689-PTNPG,Month-to-Month,2
110,9992-UJOEL,Month-to-Month,2
111,9546-CQJSU,Month-to-Month,2
112,9426-SXNHE,Month-to-Month,2
113,9667-TKTVZ,Month-to-Month,2
114,1981-INRFU,Month-to-Month,2
115,4537-DKTAL,Month-to-Month,2
116,4529-CKBCL,Month-to-Month,2
117,4512-ZUIYL,Month-to-Month,2
118,1143-NMNQJ,Month-to-Month,2
119,1142-WACZW,Month-to-Month,2
120,4482-EWFMI,Month-to-Month,2
121,0133-BMFZO,Month-to-Month,2
122,0139-IVFJG,Month-to-Month,2
123,3489-HHPFY,Month-to-Month,2
124,4450-DLLMH,Month-to-Month,2
125,4432-ADRLB,Month-to-Month,2
126,4424-TKOPW,Month-to-Month,2
127,0188-GWFLE,Month-to-Month,2
128,2034-GDRCN,Month-to-Month,2
129,2962-XPMCQ,Month-to-Month,2
130,0220-EBGCE,Month-to-Month,2
131,2933-FILNV,Month-to-Month,2
132,4342-HENTK,Month-to-Month,2
133,0746-JTRFU,Month-to-Month,2
134,2969-QWUBZ,Month-to-Month,2
135,2983-ZANRP,Month-to-Month,2
136,0259-GBZSH,Month-to-Month,2
137,3422-GALYP,Month-to-Month,2
138,3420-YJLQT,Month-to-Month,2
139,3415-TAILE,Month-to-Month,2
140,2074-GKOWZ,Month-to-Month,2
141,4237-CLSMM,Month-to-Month,2
142,4236-UJPWO,Month-to-Month,2
143,4234-XTNEA,Month-to-Month,2
144,0322-CHQRU,Month-to-Month,2
145,2080-GKCWQ,Month-to-Month,2
146,4208-UFFGW,Month-to-Month,2
147,4195-SMMNX,Month-to-Month,2
148,1051-GEJLJ,Month-to-Month,2
149,3006-XIMLN,Month-to-Month,2
150,0366-NQSHS,Month-to-Month,2
151,4137-BTIKL,Month-to-Month,2
152,3007-FDPEA,Month-to-Month,2
153,0388-EOPEX,Month-to-Month,2
154,2516-VQRRV,Month-to-Month,2
155,0396-HUJBP,Month-to-Month,2
156,2181-UAESM,Month-to-Month,2
157,0754-UKWQP,Month-to-Month,2
158,4030-VPZBD,Month-to-Month,2
159,3995-WFCSM,Month-to-Month,2
160,2485-ITVKB,Month-to-Month,2
161,3936-QQFLL,Month-to-Month,2
162,0508-OOLTO,Month-to-Month,2
163,3295-YVUSR,Month-to-Month,2
164,3866-MDTUB,Month-to-Month,2
165,3278-FSIXX,Month-to-Month,2
166,3845-FXCYS,Month-to-Month,2
167,0541-FITGH,Month-to-Month,2
168,3234-VKACU,Month-to-Month,2
169,3798-EPWRR,Month-to-Month,2
170,3754-DXMRT,Month-to-Month,2
171,0883-EIBTI,Month-to-Month,2
172,3750-CKVKH,Month-to-Month,2
173,2260-USTRB,Month-to-Month,2
174,0871-OPBXW,Month-to-Month,2
175,3721-CNEYS,Month-to-Month,2
176,3717-OEAUQ,Month-to-Month,2
177,0637-KVDLV,Month-to-Month,2
178,3703-VAVCL,Month-to-Month,2
179,3090-LETTY,Month-to-Month,2
180,3677-IYRBF,Month-to-Month,2
181,0685-MLYYM,Month-to-Month,2
182,2410-CIYFZ,Month-to-Month,2
183,3668-QPYBK,Month-to-Month,2
184,2761-OCIAX,Month-to-Month,2
185,3130-ICDUP,Month-to-Month,2
186,2303-PJYHN,Month-to-Month,2
187,3097-NNSPB,Month-to-Month,2
188,2308-STERM,Month-to-Month,2
189,2342-CKIAO,Month-to-Month,2
190,0822-GAVAP,Month-to-Month,2
191,3620-MWJNE,Month-to-Month,2
192,0816-TSPHQ,Month-to-Month,2
193,3097-NQYSN,Month-to-Month,2
194,3594-IVHJZ,Month-to-Month,2
195,3158-MOERK,Month-to-Month,2
196,2640-LYMOV,Month-to-Month,2
197,1226-UDFZR,Month-to-Month,2
198,2905-KFQUV,Month-to-Month,2
199,2897-DOVND,Month-to-Month,2
200,1251-KRREG,Month-to-Month,2
201,1875-QIVME,Month-to-Month,2
202,2868-SNELZ,Month-to-Month,2
203,1304-NECVQ,Month-to-Month,2
204,1796-JANOW,Month-to-Month,2
205,1791-PQHBB,Month-to-Month,2
206,2842-JTCCU,Month-to-Month,2
207,1777-JYQPJ,Month-to-Month,2
208,2839-RFSQE,Month-to-Month,2
209,1755-RMCXH,Month-to-Month,2
210,2832-SCUCO,Month-to-Month,2
211,1728-BQDMA,Month-to-Month,2
212,2372-HWUHI,Month-to-Month,2
213,2720-WGKHP,Month-to-Month,2
214,2737-WFVYW,Month-to-Month,2
215,2737-YNGYW,Month-to-Month,2
216,1618-CFHME,Month-to-Month,2
217,1501-SGHBW,Month-to-Month,2
218,3156-QLHBO,Month-to-Month,2
219,4629-NRXKX,Month-to-Month,2
220,1597-FZREH,Month-to-Month,2
221,0067-DKWBL,Month-to-Month,2
1,3071-VBYPO,Month-to-Month,3
2,2276-YDAVZ,Month-to-Month,3
3,4026-SKKHW,Month-to-Month,3
4,0432-CAJZV,Month-to-Month,3
5,2393-DIVAI,Month-to-Month,3
6,0178-CIIKR,Month-to-Month,3
7,2592-SEIFQ,Month-to-Month,3
8,0378-TOVMS,Month-to-Month,3
9,0137-UDEUO,Month-to-Month,3
10,3370-HXOPH,Month-to-Month,3
11,0404-SWRVG,Month-to-Month,3
12,4484-CGXFK,Month-to-Month,3
13,4140-MUHUG,Month-to-Month,3
14,0988-JRWWP,Month-to-Month,3
15,1320-HTRDR,Month-to-Month,3
16,4029-HPFVY,Month-to-Month,3
17,0374-IOEGQ,Month-to-Month,3
18,1763-WQFUK,Month-to-Month,3
19,0923-PNFUB,Month-to-Month,3
20,3198-VELRD,Month-to-Month,3
21,2108-XWMPY,Month-to-Month,3
22,3916-NRPAP,Month-to-Month,3
23,3049-SOLAY,Month-to-Month,3
24,4430-UZIPO,Month-to-Month,3
25,0455-XFASS,Month-to-Month,3
26,1389-CXMLU,Month-to-Month,3
27,4184-TJFAN,Month-to-Month,3
28,4398-HSCJH,Month-to-Month,3
29,3318-NMQXL,Month-to-Month,3
30,2081-VEYEH,Month-to-Month,3
31,0030-FNXPP,Month-to-Month,3
32,1400-MMYXY,Month-to-Month,3
33,3050-GBUSH,Month-to-Month,3
34,3744-ZBHON,Month-to-Month,3
35,3815-SLMEF,Month-to-Month,3
36,1980-KXVPM,Month-to-Month,3
37,3519-ZKXGG,Month-to-Month,3
38,4581-SSPWD,Month-to-Month,3
39,4587-NUKOX,Month-to-Month,3
40,0268-QKIWO,Month-to-Month,3
41,1449-XQEMT,Month-to-Month,3
42,2325-NBPZG,Month-to-Month,3
43,3082-VQXNH,Month-to-Month,3
44,3195-TQDZX,Month-to-Month,3
45,4390-KYULV,Month-to-Month,3
46,1678-FYZOW,Month-to-Month,3
47,4592-IWTJI,Month-to-Month,3
48,1087-UDSIH,Month-to-Month,3
49,0334-GDDSO,Month-to-Month,3
50,3043-TYBNO,Month-to-Month,3
51,1230-QAJDW,Month-to-Month,3
52,0975-VOOVL,Month-to-Month,3
53,0329-GTIAJ,Month-to-Month,3
54,1589-AGTLK,Month-to-Month,3
55,2621-UDNLU,Month-to-Month,3
56,3191-CSNMG,Month-to-Month,3
57,0641-EVBOJ,Month-to-Month,3
58,1465-WCZVT,Month-to-Month,3
59,3538-WZPHD,Month-to-Month,3
60,4086-YQSNZ,Month-to-Month,3
61,0772-GYEQQ,Month-to-Month,3
62,4090-KPJIP,Month-to-Month,3
63,0925-VYDLG,Month-to-Month,3
64,1212-GLHMD,Month-to-Month,3
65,2800-VEQXM,Month-to-Month,3
66,0013-EXCHZ,Month-to-Month,3
67,0319-QZTCO,Month-to-Month,3
68,3237-AJGEH,Month-to-Month,3
69,2792-VPPET,Month-to-Month,3
70,0225-ZORZP,Month-to-Month,3
71,2789-HQBOU,Month-to-Month,3
72,3806-YAZOV,Month-to-Month,3
73,3039-MJSLN,Month-to-Month,3
74,3329-WDIOK,Month-to-Month,3
75,3407-QGWLG,Month-to-Month,3
76,3594-KADLU,Month-to-Month,3
77,4061-UKJWL,Month-to-Month,3
78,0411-EZJZE,Month-to-Month,3
79,4290-BSXUX,Month-to-Month,3
80,3411-WLRSQ,Month-to-Month,3
81,0734-OXWBT,Month-to-Month,3
82,0807-ZABDG,Month-to-Month,3
83,2984-AFWNC,Month-to-Month,3
84,0929-HYQEW,Month-to-Month,3
85,0463-WZZKO,Month-to-Month,3
86,2055-PDADH,Month-to-Month,3
87,1078-TDCRN,Month-to-Month,3
88,0258-NOKBL,Month-to-Month,3
89,3656-TKRVZ,Month-to-Month,3
90,2637-FKFSY,Month-to-Month,3
91,4919-MOAVT,Month-to-Month,3
92,7952-OBOYL,Month-to-Month,3
93,7938-OUHIO,Month-to-Month,3
94,5759-RCVCB,Month-to-Month,3
95,5760-IFJOZ,Month-to-Month,3
96,5066-GFJMM,Month-to-Month,3
97,8258-GSTJK,Month-to-Month,3
98,7890-VYYWG,Month-to-Month,3
99,5835-BEQEU,Month-to-Month,3
100,7823-JSOAG,Month-to-Month,3
101,6168-WFVVF,Month-to-Month,3
102,7808-DVWEP,Month-to-Month,3
103,5896-NPFWW,Month-to-Month,3
104,8824-RWFXJ,Month-to-Month,3
105,7785-RDVIG,Month-to-Month,3
106,7764-BDPEE,Month-to-Month,3
107,5960-MVTUK,Month-to-Month,3
108,7675-OZCZG,Month-to-Month,3
109,4693-VWVBO,Month-to-Month,3
110,6023-YEBUP,Month-to-Month,3
111,6077-BDPXA,Month-to-Month,3
112,5299-SJCZT,Month-to-Month,3
113,6110-OHIHY,Month-to-Month,3
114,5095-AESKG,Month-to-Month,3
115,7587-RZNME,Month-to-Month,3
116,4957-TREIR,Month-to-Month,3
117,6161-UUUTA,Month-to-Month,3
118,8364-TRMMK,Month-to-Month,3
119,7576-OYWBN,Month-to-Month,3
120,6184-DYUOB,Month-to-Month,3
121,6204-IEUXJ,Month-to-Month,3
122,7526-IVLYU,Month-to-Month,3
123,8806-EAGWC,Month-to-Month,3
124,7521-YXVZY,Month-to-Month,3
125,6304-IJFSQ,Month-to-Month,3
126,8617-ENBDS,Month-to-Month,3
127,6338-AVWCY,Month-to-Month,3
128,4983-CCWMC,Month-to-Month,3
129,5122-CYFXA,Month-to-Month,3
130,7404-JLKQG,Month-to-Month,3
131,7398-SKNQZ,Month-to-Month,3
132,6351-SCJKT,Month-to-Month,3
133,6357-JJPQT,Month-to-Month,3
134,7384-GHBPI,Month-to-Month,3
135,7379-POKDZ,Month-to-Month,3
136,6394-HHHZM,Month-to-Month,3
137,7343-EOBEU,Month-to-Month,3
138,6424-ELEYH,Month-to-Month,3
139,6496-SLWHQ,Month-to-Month,3
140,8593-WHYHV,Month-to-Month,3
141,7273-TEFQD,Month-to-Month,3
142,7245-NIIWQ,Month-to-Month,3
143,6542-LWGXJ,Month-to-Month,3
144,7159-FVYPK,Month-to-Month,3
145,5442-UTCVD,Month-to-Month,3
146,6680-WKXRZ,Month-to-Month,3
147,7074-IEVOJ,Month-to-Month,3
148,7055-HNEOJ,Month-to-Month,3
149,6734-CKRSM,Month-to-Month,3
150,6776-TLWOI,Month-to-Month,3
151,6956-SMUCM,Month-to-Month,3
152,8878-HMWBV,Month-to-Month,3
153,8963-JLGJT,Month-to-Month,3
154,8993-PHFWD,Month-to-Month,3
155,9039-ZVJDC,Month-to-Month,3
156,8676-TRMJS,Month-to-Month,3
157,9048-JVYVF,Month-to-Month,3
158,5356-CSVSQ,Month-to-Month,3
159,9057-SIHCH,Month-to-Month,3
160,9261-WDCAF,Month-to-Month,3
161,8167-GJLRN,Month-to-Month,3
162,8660-BUETV,Month-to-Month,3
163,9269-CQOOL,Month-to-Month,3
164,5156-UMKOW,Month-to-Month,3
165,9277-JOOMO,Month-to-Month,3
166,5480-HPRRX,Month-to-Month,3
167,5052-PNLOS,Month-to-Month,3
168,5567-WSELE,Month-to-Month,3
169,5570-PTWEH,Month-to-Month,3
170,5630-AHZIL,Month-to-Month,3
171,7963-GQRMY,Month-to-Month,3
172,4918-QLLIW,Month-to-Month,3
173,8543-MSDMF,Month-to-Month,3
174,9633-XQABV,Month-to-Month,3
175,9837-BMCLM,Month-to-Month,3
176,9505-SQFSW,Month-to-Month,3
177,9306-CPCBC,Month-to-Month,3
178,9576-ANLXO,Month-to-Month,3
179,9944-HKVVB,Month-to-Month,3
180,9611-CTWIH,Month-to-Month,3
181,9743-DQKQW,Month-to-Month,3
182,9572-WUKSB,Month-to-Month,3
183,9850-OWRHQ,Month-to-Month,3
184,9643-AVVWI,Month-to-Month,3
185,9398-MMQTO,Month-to-Month,3
186,9631-XEYKE,Month-to-Month,3
187,9770-LXDBK,Month-to-Month,3
188,9897-KXHCM,Month-to-Month,3
1,9430-FRQOC,Month-to-Month,4
2,9408-SSNVZ,Month-to-Month,4
3,9618-LFJRU,Month-to-Month,4
4,9367-OIUXP,Month-to-Month,4
5,9986-BONCE,Month-to-Month,4
6,9626-WEQRM,Month-to-Month,4
7,9462-MJUAW,Month-to-Month,4
8,9763-PDTKK,Month-to-Month,4
9,9565-DJPIB,Month-to-Month,4
10,9929-PLVPA,Month-to-Month,4
11,9714-EDSUC,Month-to-Month,4
12,9842-EFSYY,Month-to-Month,4
13,9348-YVOMK,Month-to-Month,4
14,3806-DXQOM,Month-to-Month,4
15,2984-MIIZL,Month-to-Month,4
16,4132-KALRO,Month-to-Month,4
17,0793-TWELN,Month-to-Month,4
18,3904-UKFRE,Month-to-Month,4
19,2674-MIAHT,Month-to-Month,4
20,2235-ZGKPT,Month-to-Month,4
21,2391-SOORI,Month-to-Month,4
22,2108-YKQTY,Month-to-Month,4
23,0880-TKATG,Month-to-Month,4
24,3748-FVMZZ,Month-to-Month,4
25,3376-BMGFE,Month-to-Month,4
26,0722-TROQR,Month-to-Month,4
27,4397-FRLTA,Month-to-Month,4
28,4396-KLSEH,Month-to-Month,4
29,0620-XEFWH,Month-to-Month,4
30,3694-DELSO,Month-to-Month,4
31,2865-TCHJW,Month-to-Month,4
32,2038-OEQZH,Month-to-Month,4
33,3859-CVCET,Month-to-Month,4
34,2265-CYWIV,Month-to-Month,4
35,4210-QFJMF,Month-to-Month,4
36,2959-MJHIC,Month-to-Month,4
37,0644-OQMDK,Month-to-Month,4
38,2495-INZWQ,Month-to-Month,4
39,3855-ONCAR,Month-to-Month,4
40,1564-HJUVY,Month-to-Month,4
41,0219-YTZUE,Month-to-Month,4
42,4228-ZGYUW,Month-to-Month,4
43,1273-MTETI,Month-to-Month,4
44,2656-TABEH,Month-to-Month,4
45,3097-PYWXL,Month-to-Month,4
46,1260-TTRXI,Month-to-Month,4
47,3446-QDSZF,Month-to-Month,4
48,2831-EBWRN,Month-to-Month,4
49,1336-EZFZY,Month-to-Month,4
50,3137-LUPIX,Month-to-Month,4
51,2612-RRIDN,Month-to-Month,4
52,2718-GAXQD,Month-to-Month,4
53,1565-RHDJD,Month-to-Month,4
54,1575-KRZZE,Month-to-Month,4
55,4585-HETAI,Month-to-Month,4
56,1548-ARAGG,Month-to-Month,4
57,3345-JHUEO,Month-to-Month,4
58,0697-ZMSWS,Month-to-Month,4
59,3249-ZPQRG,Month-to-Month,4
60,0742-MOABM,Month-to-Month,4
61,0031-PVLZI,Month-to-Month,4
62,1215-VFYVK,Month-to-Month,4
63,0690-SRQID,Month-to-Month,4
64,2626-URJFX,Month-to-Month,4
65,3496-LFSZU,Month-to-Month,4
66,2568-BRGYX,Month-to-Month,4
67,1374-DMZUI,Month-to-Month,4
68,0702-PGIBZ,Month-to-Month,4
69,2951-QOQTK,Month-to-Month,4
70,1456-TWCGB,Month-to-Month,4
71,1731-TVIUK,Month-to-Month,4
72,2919-HBCJO,Month-to-Month,4
73,2141-RRYGO,Month-to-Month,4
74,2480-SQIOB,Month-to-Month,4
75,4430-YHXGG,Month-to-Month,4
76,0004-TLHLJ,Month-to-Month,4
77,1602-IJQQE,Month-to-Month,4
78,3671-SHRSP,Month-to-Month,4
79,4558-CGYCZ,Month-to-Month,4
80,2636-OHFMN,Month-to-Month,4
81,2608-BHKFN,Month-to-Month,4
82,8640-SDGKB,Month-to-Month,4
83,8976-OQHGT,Month-to-Month,4
84,7009-LGECI,Month-to-Month,4
85,8714-CTZJW,Month-to-Month,4
86,5144-PQCDZ,Month-to-Month,4
87,6376-GAHQE,Month-to-Month,4
88,6892-EZDTG,Month-to-Month,4
89,6923-EFPNL,Month-to-Month,4
90,5482-NUPNA,Month-to-Month,4
91,6402-EJMWF,Month-to-Month,4
92,8083-YTZES,Month-to-Month,4
93,9231-ZJYAM,Month-to-Month,4
94,7488-MXJIV,Month-to-Month,4
95,8746-OQQRW,Month-to-Month,4
96,4806-KEXQR,Month-to-Month,4
97,9274-CNFMO,Month-to-Month,4
98,6108-OQZDQ,Month-to-Month,4
99,8676-OOQEJ,Month-to-Month,4
100,5542-DHSXL,Month-to-Month,4
101,5175-AOBHI,Month-to-Month,4
102,8388-FYNPZ,Month-to-Month,4
103,5949-EBSQK,Month-to-Month,4
104,7075-BNDVQ,Month-to-Month,4
105,4815-GBTCD,Month-to-Month,4
106,5729-KLZAR,Month-to-Month,4
107,6231-WFGFH,Month-to-Month,4
108,5172-MIGPM,Month-to-Month,4
109,5543-QDCRY,Month-to-Month,4
110,8650-RHRKE,Month-to-Month,4
111,7234-KMNRQ,Month-to-Month,4
112,8443-ZRDBZ,Month-to-Month,4
113,5419-CONWX,Month-to-Month,4
114,5167-GBFRE,Month-to-Month,4
115,6469-QJKZW,Month-to-Month,4
116,8120-JDCAM,Month-to-Month,4
117,7853-OETYL,Month-to-Month,4
118,5687-DKDTV,Month-to-Month,4
119,8404-GFGCZ,Month-to-Month,4
120,5071-FBJFS,Month-to-Month,4
121,7880-XSOJX,Month-to-Month,4
122,8410-BGQXN,Month-to-Month,4
123,5650-VDUDS,Month-to-Month,4
124,4951-UKAAQ,Month-to-Month,4
125,4952-YSOGZ,Month-to-Month,4
126,6257-RJOHI,Month-to-Month,4
127,5702-SKUOB,Month-to-Month,4
128,5712-VBOXD,Month-to-Month,4
129,7219-TLZHO,Month-to-Month,4
130,7976-CICYS,Month-to-Month,4
131,8361-LTMKD,Month-to-Month,4
132,7396-VJUZB,Month-to-Month,4
133,5222-JCXZT,Month-to-Month,4
134,8313-KTIHG,Month-to-Month,4
135,4749-OJKQU,Month-to-Month,4
136,7339-POGZN,Month-to-Month,4
137,4750-ZRXIU,Month-to-Month,4
138,7228-OMTPN,Month-to-Month,4
139,8111-RKSPX,Month-to-Month,4
140,4763-PGDPO,Month-to-Month,4
141,7341-LXCAF,Month-to-Month,4
142,7878-JGDKK,Month-to-Month,4
143,7874-ECPQJ,Month-to-Month,4
144,7786-WBJYI,Month-to-Month,4
145,5261-QSHQM,Month-to-Month,4
146,6994-KERXL,Month-to-Month,4
147,8098-LLAZX,Month-to-Month,4
148,7295-JOMMD,Month-to-Month,4
149,8266-VBFQL,Month-to-Month,4
150,8752-STIVR,Month-to-Month,4
151,5339-PXDVH,Month-to-Month,4
152,5295-PCJOO,Month-to-Month,4
153,8229-TNIQA,Month-to-Month,4
1,5685-IIXLY,Month-to-Month,5
2,8722-NGNBH,Month-to-Month,5
3,8740-XLHDR,Month-to-Month,5
4,7284-BUYEC,Month-to-Month,5
5,5669-SRAIP,Month-to-Month,5
6,6918-UMQCG,Month-to-Month,5
7,6734-GMPVK,Month-to-Month,5
8,8739-XNIKG,Month-to-Month,5
9,6377-KSLXC,Month-to-Month,5
10,8212-DJRCH,Month-to-Month,5
11,5399-ZIMKF,Month-to-Month,5
12,5404-GGUKR,Month-to-Month,5
13,8481-YYXWG,Month-to-Month,5
14,8485-GJCDN,Month-to-Month,5
15,6198-ZFIOJ,Month-to-Month,5
16,6458-CYIDZ,Month-to-Month,5
17,6941-PMGEP,Month-to-Month,5
18,7693-LCKZL,Month-to-Month,5
19,5882-CMAZQ,Month-to-Month,5
20,4710-NKCAW,Month-to-Month,5
21,6715-OFDBP,Month-to-Month,5
22,6180-YBIQI,Month-to-Month,5
23,7563-BIUPC,Month-to-Month,5
24,7802-EFKNY,Month-to-Month,5
25,8414-MYSHR,Month-to-Month,5
26,6921-OZMFH,Month-to-Month,5
27,4853-OITSN,Month-to-Month,5
28,6015-VVHHE,Month-to-Month,5
29,9250-WYPLL,Month-to-Month,5
30,5842-POCOP,Month-to-Month,5
31,6060-DRTNL,Month-to-Month,5
32,6235-VDHOM,Month-to-Month,5
33,9095-HFAFX,Month-to-Month,5
34,9026-RNUJS,Month-to-Month,5
35,6633-MPWBS,Month-to-Month,5
36,6786-OBWQR,Month-to-Month,5
37,4919-IKATY,Month-to-Month,5
38,8217-QYOHV,Month-to-Month,5
39,6034-YMTOB,Month-to-Month,5
40,5956-VKDTT,Month-to-Month,5
41,5349-AZPEW,Month-to-Month,5
42,8601-QACRS,Month-to-Month,5
43,7548-SEPYI,Month-to-Month,5
44,6689-TCZHQ,Month-to-Month,5
45,6621-YOBKI,Month-to-Month,5
46,7521-AFHAB,Month-to-Month,5
47,4795-KTRTH,Month-to-Month,5
48,7330-WZLNC,Month-to-Month,5
49,6432-TWQLB,Month-to-Month,5
50,4903-UYAVB,Month-to-Month,5
51,6047-YHPVI,Month-to-Month,5
52,6435-SRWBJ,Month-to-Month,5
53,6637-KYRCV,Month-to-Month,5
54,7905-TVXTA,Month-to-Month,5
55,5380-AFSSK,Month-to-Month,5
56,7129-ACFOG,Month-to-Month,5
57,6175-IRFIT,Month-to-Month,5
58,9294-TDIPC,Month-to-Month,5
59,9696-RMYBA,Month-to-Month,5
60,9681-OXGVC,Month-to-Month,5
61,9761-XUJWD,Month-to-Month,5
62,9389-ACWBI,Month-to-Month,5
63,0330-IVZHA,Month-to-Month,5
64,0867-LDTTC,Month-to-Month,5
65,3694-GLTJM,Month-to-Month,5
66,0506-LVNGN,Month-to-Month,5
67,4236-XPXAV,Month-to-Month,5
68,0306-JAELE,Month-to-Month,5
69,0303-WMMRN,Month-to-Month,5
70,2075-RMJIK,Month-to-Month,5
71,3675-EQOZA,Month-to-Month,5
72,2462-XIIJB,Month-to-Month,5
73,4548-SDBKE,Month-to-Month,5
74,4256-ZWTZI,Month-to-Month,5
75,0295-QVKPB,Month-to-Month,5
76,3669-LVWZB,Month-to-Month,5
77,0278-YXOOG,Month-to-Month,5
78,1724-BQUHA,Month-to-Month,5
79,4566-NECEV,Month-to-Month,5
80,3113-IWHLC,Month-to-Month,5
81,3317-HRTNN,Month-to-Month,5
82,0516-WJVXC,Month-to-Month,5
83,2159-TURXX,Month-to-Month,5
84,2058-DCJBE,Month-to-Month,5
85,4192-GORJT,Month-to-Month,5
86,1925-GMVBW,Month-to-Month,5
87,1257-SXUXQ,Month-to-Month,5
88,4324-AHJKS,Month-to-Month,5
89,0224-HJAPT,Month-to-Month,5
90,2041-JIJCI,Month-to-Month,5
91,1010-DIAUQ,Month-to-Month,5
92,0568-ONFPC,Month-to-Month,5
93,2815-CPTUL,Month-to-Month,5
94,3363-EWLGO,Month-to-Month,5
95,1814-DKOLC,Month-to-Month,5
96,4439-JMPMT,Month-to-Month,5
97,4130-MZLCC,Month-to-Month,5
98,0018-NYROU,Month-to-Month,5
99,4140-WJAWW,Month-to-Month,5
100,2732-ISEZX,Month-to-Month,5
101,2369-UAPKZ,Month-to-Month,5
102,2439-QKJUL,Month-to-Month,5
103,1635-FJFCC,Month-to-Month,5
104,1809-DMJHQ,Month-to-Month,5
105,2739-CCZMB,Month-to-Month,5
106,1624-NALOJ,Month-to-Month,5
107,4143-OOBWZ,Month-to-Month,5
108,2100-BDNSN,Month-to-Month,5
109,4468-YDOVK,Month-to-Month,5
110,3074-GQWYX,Month-to-Month,5
111,4482-FTFFX,Month-to-Month,5
112,0876-WDUUZ,Month-to-Month,5
113,0870-VEMYL,Month-to-Month,5
114,2233-FAGXV,Month-to-Month,5
115,1569-TTNYJ,Month-to-Month,5
116,3387-VATUS,Month-to-Month,5
117,2952-QAYZF,Month-to-Month,5
118,2135-DQWAQ,Month-to-Month,5
119,0495-ZBNGW,Month-to-Month,5
120,3977-QCRSL,Month-to-Month,5
1,3258-SANFR,Month-to-Month,6
2,0856-NAOES,Month-to-Month,6
3,4229-CZMLL,Month-to-Month,6
4,4020-KIUDI,Month-to-Month,6
5,3683-QKIUE,Month-to-Month,6
6,3138-BKYAV,Month-to-Month,6
7,4369-HTUIF,Month-to-Month,6
8,4587-VVTOX,Month-to-Month,6
9,1356-MKYSK,Month-to-Month,6
10,3453-RTHJQ,Month-to-Month,6
11,3462-BJQQA,Month-to-Month,6
12,2379-ENZGV,Month-to-Month,6
13,4505-EXZHB,Month-to-Month,6
14,2990-HWIML,Month-to-Month,6
15,2079-FBMZK,Month-to-Month,6
16,3724-UCSHY,Month-to-Month,6
17,0345-HKJVM,Month-to-Month,6
18,1641-BYBTK,Month-to-Month,6
19,4257-GAESD,Month-to-Month,6
20,3727-RJMEO,Month-to-Month,6
21,0196-VULGZ,Month-to-Month,6
22,3319-DWOEP,Month-to-Month,6
23,4636-QRJKY,Month-to-Month,6
24,2606-RMDHZ,Month-to-Month,6
25,0096-BXERS,Month-to-Month,6
26,3992-YWPKO,Month-to-Month,6
27,2672-HUYVI,Month-to-Month,6
28,3077-RSNTJ,Month-to-Month,6
29,2472-OVKUP,Month-to-Month,6
30,4647-XXZAM,Month-to-Month,6
31,1213-NGCUN,Month-to-Month,6
32,2446-BEGGB,Month-to-Month,6
33,2235-DWLJU,Month-to-Month,6
34,3440-JPSCL,Month-to-Month,6
35,2506-CLAKW,Month-to-Month,6
36,3908-BLSYF,Month-to-Month,6
37,4250-FDVOU,Month-to-Month,6
38,1222-LRYKO,Month-to-Month,6
39,0311-QYWSS,Month-to-Month,6
40,2676-OXPPQ,Month-to-Month,6
41,0314-TKOSI,Month-to-Month,6
42,2928-HLDBA,Month-to-Month,6
43,3144-AUDBS,Month-to-Month,6
44,2720-FVBQP,Month-to-Month,6
45,1345-GKDZZ,Month-to-Month,6
46,5868-YWPDW,Month-to-Month,6
47,8873-GLDMH,Month-to-Month,6
48,8132-YPVBX,Month-to-Month,6
49,7623-HKYRK,Month-to-Month,6
50,7787-BNTZM,Month-to-Month,6
